jc,net.minecraft.network.play.client.C00PacketKeepAlive
fd,net.minecraft.util.MessageSerializer2
be,net.minecraft.command.server.CommandPardonPlayer
aqw,net.minecraft.world.gen.MapGenCaves
amx,net.minecraft.block.BlockQuartz
aez,net.minecraft.item.crafting.RecipesFood
aiy,net.minecraft.world.biome.BiomeEndDecorator
bqz,net.minecraft.client.resources.IResourceManagerReloadListener
rt,net.minecraft.potion.PotionHealthBoost
nu,net.minecraft.server.management.PlayerProfileCache$2
jv,net.minecraft.network.login.INetHandlerLoginServer
fw,net.minecraft.network.play.server.S0EPacketSpawnObject
bx,net.minecraft.command.server.CommandTestForBlock
abo,net.minecraft.item.ItemBucket
afn,net.minecraft.enchantment.EnchantmentArrowFire
brn,net.minecraft.client.resources.SkinManager$3$1
aqv,net.minecraft.world.gen.ChunkProviderHell
auu,net.minecraft.world.gen.structure.StructureStrongholdPieces$RightTurn
ayt,net.minecraft.world.storage.WorldInfo$1
bbr,net.minecraft.util.Timer
bfq,net.minecraft.client.gui.GuiEnchantment
bjp,net.minecraft.client.multiplayer.ServerList
bno,net.minecraft.client.renderer.entity.Render
net.minecraft.realms.RealmsLevelSummary,net.minecraft.realms.RealmsLevelSummary
gk,net.minecraft.network.play.server.S22PacketMultiBlockChange
cl,net.minecraft.block.BlockSourceImpl
vr,net.minecraft.entity.ai.EntityAITargetNonTamed
rs,net.minecraft.potion.PotionAttackDamage
arj,net.minecraft.world.gen.feature.WorldGenClay
ank,net.minecraft.block.BlockSign
ajl,net.minecraft.block.Block$3
avi,net.minecraft.world.gen.structure.MapGenStructureIO
bcf,net.minecraft.client.gui.GuiButtonLanguage
bge,net.minecraft.client.gui.ServerSelectionList
wf,net.minecraft.entity.passive.EntityAnimal
sg,net.minecraft.entity.EntityList
oh,net.minecraft.server.management.PreYggdrasilConverter$ConversionError
ki,net.minecraft.network.status.client.C01PacketPing
gj,net.minecraft.network.play.server.S02PacketChat
acb,net.minecraft.creativetab.CreativeTabs$5
aga,net.minecraft.enchantment.EnchantmentHelper$ModifierLiving
bsa,net.minecraft.client.resources.data.AnimationMetadataSection
bkc,net.minecraft.client.particle.EntityFireworkOverlayFX
bob,net.minecraft.client.renderer.entity.RenderItem$3
wy,net.minecraft.entity.boss.EntityDragonPart
sz,net.minecraft.entity.EnumCreatureAttribute
asq,net.minecraft.world.gen.feature.WorldGenTrees
aor,net.minecraft.tileentity.TileEntity
aks,net.minecraft.block.BlockEnchantmentTable
acu,net.minecraft.item.ItemFishFood$FishType
agt,net.minecraft.world.ChunkPosition
bst,net.minecraft.client.audio.ISound
bou,net.minecraft.client.renderer.entity.RenderSnowMan
bcx,net.minecraft.client.multiplayer.GuiConnecting
bgw,net.minecraft.client.main.Main$3
bkv,net.minecraft.client.particle.EntitySmokeFX
tn,net.minecraft.entity.ai.attributes.ModifiableAttributeInstance
po,net.minecraft.util.IJsonSerializable
lp,net.minecraft.scoreboard.ServerScoreboard
hq,net.minecraft.network.play.server.S13PacketDestroyEntities
dr,net.minecraft.nbt.NBTTagLong
adi,net.minecraft.item.ItemBucketMilk
ahh,net.minecraft.world.IWorldAccess
bth,net.minecraft.client.audio.MusicTicker$MusicType
bpi,net.minecraft.client.shader.ShaderManager
asp,net.minecraft.world.gen.feature.WorldGenTallGrass
awo,net.minecraft.world.gen.NoiseGeneratorSimplex
bhk,net.minecraft.client.model.ModelEnderman
blj,net.minecraft.util.MovementInputFromOptions
ie,net.minecraft.network.play.server.S3CPacketUpdateScore
ef,net.minecraft.nbt.JsonToNBT$Primitive
ag,net.minecraft.command.server.CommandBanPlayer
xl,net.minecraft.entity.item.EntityMinecart
atd,net.minecraft.world.gen.structure.MapGenNetherBridge
ape,net.minecraft.tileentity.TileEntityEnderChest
alf,net.minecraft.block.BlockGlass
ahg,net.minecraft.world.MinecraftException
axc,net.minecraft.world.gen.layer.GenLayerAddMushroomIsland
baa,net.minecraft.scoreboard.Score$1
net.minecraft.realms.DisconnectedOnlineScreen,net.minecraft.realms.DisconnectedOnlineScreen
btg,net.minecraft.client.audio.MusicTicker
ua,net.minecraft.entity.ai.EntityAIMate
mc,net.minecraft.server.gui.MinecraftServerGui$4
id,net.minecraft.network.play.server.S3EPacketTeams
q,net.minecraft.util.Facing
atw,net.minecraft.world.gen.structure.StructureNetherBridgePieces$Start
apx,net.minecraft.world.chunk.Chunk
aly,net.minecraft.block.BlockMelon
ahz,net.minecraft.world.biome.BiomeCache$Block
axv,net.minecraft.world.gen.layer.GenLayerRiverMix
btz,net.minecraft.client.stream.Metadata
ys,net.minecraft.entity.monster.EntityZombie$GroupData
ut,net.minecraft.entity.ai.EntityAIMoveTowardsRestriction
qu,net.minecraft.util.Tuple
mv,net.minecraft.world.WorldServer$ServerBlockEventList
iw,net.minecraft.network.play.client.C11PacketEnchantItem
ex,net.minecraft.network.NetworkStatistics$Tracker
ay,net.minecraft.command.server.CommandListPlayers
aql,net.minecraft.world.chunk.storage.AnvilChunkLoader$PendingChunk
amm,net.minecraft.block.BlockOldLog
aap,net.minecraft.inventory.ContainerPlayer
ain,net.minecraft.world.biome.BiomeGenMutated
p,net.minecraft.util.Direction
bun,net.minecraft.client.stream.IStream$AuthFailureReason
bqo,net.minecraft.client.resources.ResourceIndex
bas,net.minecraft.client.Minecraft$12
ber,net.minecraft.client.gui.IProgressMeter
biq,net.minecraft.client.model.ModelDragon
bmp,net.minecraft.client.renderer.tileentity.TileEntityMobSpawnerRenderer
ri,net.minecraft.profiler.PlayerUsageSnooper
nj,net.minecraft.network.NetHandlerPlayServer$2
jk,net.minecraft.network.play.client.C0CPacketInput
fl,net.minecraft.event.HoverEvent
bm,net.minecraft.command.server.CommandSetBlock
abd,net.minecraft.item.ItemArmor$ArmorMaterial
afc,net.minecraft.item.crafting.RecipesMapExtending
ajb,net.minecraft.block.BlockAnvil
brc,net.minecraft.client.resources.ResourcePackRepository
auj,net.minecraft.world.gen.structure.StructureStrongholdPieces$1
ayi,net.minecraft.world.storage.MapData
bbg,net.minecraft.util.MouseHelper
bff,net.minecraft.client.gui.GuiScreenBook$NextPageButton
bje,net.minecraft.client.multiplayer.PlayerControllerMP
bnd,net.minecraft.client.renderer.entity.RenderBlaze
ca,net.minecraft.command.CommandToggleDownfall
zf,net.minecraft.entity.item.EntityFireworkRocket
vg,net.minecraft.entity.ai.EntityAIRunAroundLikeCrazy
rh,net.minecraft.inventory.InventoryBasic
aja,net.minecraft.block.BlockAir
bbz,net.minecraft.client.gui.MapItemRenderer$Instance
bfy,net.minecraft.client.gui.inventory.GuiDispenser
bjx,net.minecraft.client.particle.EntityCritFX
zy,net.minecraft.inventory.ContainerBeacon$BeaconSlot
vz,net.minecraft.village.Village
arr,net.minecraft.world.gen.feature.WorldGenGlowStone2
ans,net.minecraft.block.BlockStairs
abv,net.minecraft.creativetab.CreativeTabs$10
afu,net.minecraft.enchantment.EnumEnchantmentType
ajt,net.minecraft.block.BlockCactus
avq,net.minecraft.world.gen.structure.StructureVillagePieces$House1
azp,net.minecraft.world.storage.IPlayerFileData
bru,net.minecraft.client.resources.data.IMetadataSection
bjw,net.minecraft.client.particle.EntityCrit2FX
bnv,net.minecraft.client.renderer.entity.RenderHorse
wn,net.minecraft.entity.passive.EntityOcelot
op,net.minecraft.server.management.UserListBans
kq,net.minecraft.init.Bootstrap$13
gr,net.minecraft.network.play.server.S3FPacketCustomPayload
cs,net.minecraft.util.IObjectIntIterable
asf,net.minecraft.world.gen.feature.WorldGenTaiga1
aog,net.minecraft.block.BlockTripWireHook
akh,net.minecraft.block.BlockDeadBush
acj,net.minecraft.item.ItemDye
agi,net.minecraft.enchantment.EnchantmentProtection
bsi,net.minecraft.client.resources.data.TextureMetadataSection
bcm,net.minecraft.client.gui.GuiSlot
bgl,net.minecraft.client.gui.GuiResourcePackSelected
bkk,net.minecraft.client.particle.EntityLavaFX
boj,net.minecraft.client.renderer.entity.RenderMinecartMobSpawner
tc,net.minecraft.entity.item.EntityPainting$EnumArt
pd,net.minecraft.stats.IStatStringFormat
le,net.minecraft.command.ServerCommand
hf,net.minecraft.network.play.server.S14PacketEntity
dg,net.minecraft.nbt.NBTTagByte
ase,net.minecraft.world.gen.feature.WorldGenMinable
awd,net.minecraft.world.gen.structure.StructureVillagePieces$Village
bda,net.minecraft.client.gui.GuiCreateFlatWorld$Details
hy,net.minecraft.network.play.server.S12PacketEntityVelocity
dz,net.minecraft.nbt.NBTBase$NBTPrimitive
xa,net.minecraft.entity.boss.EntityDragon
tb,net.minecraft.entity.item.EntityPainting
asx,net.minecraft.world.gen.structure.StructureMineshaftPieces
aoy,net.minecraft.tileentity.TileEntityCommandBlock$1
akz,net.minecraft.block.BlockFence
aww,net.minecraft.block.material.MaterialPortal
bdt,net.minecraft.client.gui.GuiScreenWorking
bhs,net.minecraft.client.model.ModelHorse
xt,net.minecraft.entity.ai.EntityMinecartMobSpawner
tu,net.minecraft.entity.ai.EntityLookHelper
pv,net.minecraft.util.HttpUtil
lw,net.minecraft.server.dedicated.DedicatedServer$3
hx,net.minecraft.network.play.server.S1BPacketEntityAttach
f,net.minecraft.crash.CrashReport$4
atl,net.minecraft.world.gen.structure.StructureNetherBridgePieces$Entrance
apm,net.minecraft.tileentity.TileEntitySign
aln,net.minecraft.block.BlockHopper
adp,net.minecraft.item.ItemPotion
aho,net.minecraft.world.SpawnerAnimals
bai,net.minecraft.stats.ObjectiveStat
bto,net.minecraft.client.audio.SoundEventAccessorComposite
bpp,net.minecraft.client.renderer.texture.AbstractTexture
blq,net.minecraft.client.renderer.EntitySorter
yh,net.minecraft.entity.monster.EntityPigZombie
ui,net.minecraft.entity.ai.EntityAIBase
qj,net.minecraft.profiler.Profiler$Result
net.minecraft.realms.RealmsServerStatusPinger,net.minecraft.realms.RealmsServerStatusPinger
mk,net.minecraft.world.demo.DemoWorldServer
il,net.minecraft.network.play.server.S20PacketEntityProperties
em,net.minecraft.network.NetworkManager$3
an,net.minecraft.command.server.CommandEmote
aqa,net.minecraft.world.chunk.storage.NibbleArrayReader
amb,net.minecraft.block.BlockSilverfish
aed,net.minecraft.item.ItemSnowball
aae,net.minecraft.inventory.InventoryCrafting
aic,net.minecraft.world.biome.BiomeGenDesert
e,net.minecraft.crash.CrashReport$3
buc,net.minecraft.client.stream.BroadcastController$BroadcastState
bqd,net.minecraft.client.renderer.texture.TextureAtlasSprite
bah,net.minecraft.scoreboard.IScoreObjectiveCriteria
beg,net.minecraft.client.gui.GuiWinGame
bif,net.minecraft.client.model.ModelSnowMan
bme,net.minecraft.client.util.QuadComparator
fa,net.minecraft.util.MessageSerializer
bb,net.minecraft.command.server.CommandNetstat
aew,net.minecraft.item.crafting.RecipeBookCloning
aax,net.minecraft.inventory.SlotCrafting
aiv,net.minecraft.world.biome.BiomeGenSwamp
x,net.minecraft.command.IAdminCommand
bqw,net.minecraft.client.resources.IResource
bez,net.minecraft.client.gui.inventory.GuiBeacon
biy,net.minecraft.client.model.TextureOffset
bmx,net.minecraft.client.renderer.culling.Frustrum
js,net.minecraft.network.login.server.S02PacketLoginSuccess
ft,net.minecraft.network.Packet
bu,net.minecraft.command.server.CommandSummon
yz,net.minecraft.entity.player.EntityPlayer
aqs,net.minecraft.world.gen.MapGenRavine
amt,net.minecraft.block.BlockRailPowered
aiu,net.minecraft.world.biome.BiomeGenStoneBeach
aur,net.minecraft.world.gen.structure.StructureStrongholdPieces$PieceWeight
ayq,net.minecraft.world.storage.SaveHandler
bbo,net.minecraft.client.LoadingScreenRenderer
bfn,net.minecraft.client.gui.inventory.GuiContainerCreative$CreativeSlot
bjm,net.minecraft.client.multiplayer.ServerAddress
buu,net.minecraft.client.renderer.OpenGlHelper
zn,net.minecraft.entity.item.EntityExpBottle
vo,net.minecraft.entity.ai.EntityAINearestAttackableTarget
rp,net.minecraft.util.EntityDamageSource
nq,net.minecraft.server.network.NetHandlerStatusServer
jr,net.minecraft.network.login.INetHandlerLoginClient
arg,net.minecraft.world.gen.feature.WorldGeneratorBonusChest
anh,net.minecraft.block.BlockSand
abk,net.minecraft.item.ItemBook
afj,net.minecraft.item.crafting.RecipesCrafting
aji,net.minecraft.block.Block
avf,net.minecraft.world.gen.structure.MapGenStructure$1
aze,net.minecraft.world.storage.ISaveFormat
brj,net.minecraft.client.resources.SkinManager
bjl,net.minecraft.client.gui.GuiPlayerInfo
bnk,net.minecraft.client.renderer.tileentity.RenderEnderCrystal
wc,net.minecraft.village.VillageCollection
sd,net.minecraft.entity.Entity$SwitchEnumEntitySize
oe,net.minecraft.server.management.PreYggdrasilConverter$5
kf,net.minecraft.network.ServerStatusResponse$MinecraftProtocolVersionIdentifier
gg,net.minecraft.network.play.server.S24PacketBlockAction
ch,net.minecraft.command.CommandNotFoundException
arz,net.minecraft.world.gen.feature.WorldGenMegaJungle
bcb,net.minecraft.client.gui.GuiButton
bga,net.minecraft.client.gui.ServerListEntryLanScan
sw,net.minecraft.entity.EntityLiving
ox,net.minecraft.network.rcon.RConThreadQuery
ky,net.minecraft.init.Bootstrap$7
gz,net.minecraft.network.play.server.S26PacketMapChunkBulk
akp,net.minecraft.block.BlockDragonEgg
acr,net.minecraft.item.ItemFireworkCharge
agq,net.minecraft.tileentity.MobSpawnerBaseLogic
bsq,net.minecraft.client.audio.SoundList$SoundEntry
bor,net.minecraft.client.renderer.entity.RenderSilverfish
avx,net.minecraft.world.gen.structure.StructureVillagePieces$WoodHut
azw,net.minecraft.util.Vec3
bcu,net.minecraft.client.gui.GuiConfirmOpenLink
bgt,net.minecraft.client.main.Main$1
bks,net.minecraft.client.particle.EntityCloudFX
wu,net.minecraft.entity.passive.EntityWaterMob
sv,net.minecraft.entity.EntityLivingBase
asm,net.minecraft.world.gen.feature.WorldGenLiquids
aon,net.minecraft.block.BlockButtonWood
ako,net.minecraft.block.BlockDoublePlant
awl,net.minecraft.world.gen.NoiseGeneratorPerlin
bdi,net.minecraft.client.gui.GuiSleepMP
bhh,net.minecraft.client.model.ModelChicken
blg,net.minecraft.client.entity.AbstractClientPlayer
xi,net.minecraft.entity.item.EntityBoat
tj,net.minecraft.entity.ai.attributes.AttributeModifier
pk,net.minecraft.stats.StatBase$3
ll,net.minecraft.server.MinecraftServer$5
ata,net.minecraft.world.gen.structure.StructureMineshaftPieces$Room
apb,net.minecraft.tileentity.TileEntityDispenser
alc,net.minecraft.block.BlockFlower
ade,net.minecraft.init.Items
ahd,net.minecraft.world.World$2
btd,net.minecraft.client.network.LanServerDetector$LanServerList
bpe,net.minecraft.client.renderer.entity.RenderWolf
blf,net.minecraft.client.particle.EntityRainFX
ia,net.minecraft.network.play.server.S1FPacketSetExperience
eb,net.minecraft.nbt.JsonToNBT
ac,net.minecraft.command.ICommandSender
att,net.minecraft.world.gen.structure.StructureNetherBridgePieces$PieceWeight
apu,net.minecraft.world.chunk.IChunkProvider
alv,net.minecraft.block.BlockLever
adx,net.minecraft.item.ItemShears
ahw,net.minecraft.world.biome.BiomeGenBase$TempCategory
btw,net.minecraft.client.stream.MetadataAchievement
bpx,net.minecraft.client.renderer.texture.Stitcher$Slot
bhz,net.minecraft.client.model.ModelSign
bly,net.minecraft.client.renderer.ItemRenderer
uq,net.minecraft.entity.ai.EntityAIAttackOnCollide
ms,net.minecraft.world.gen.ChunkProviderServer
it,net.minecraft.network.play.client.C16PacketClientStatus$EnumState
eu,net.minecraft.network.NetworkStatistics
av,net.minecraft.command.CommandServerKick
ael,net.minecraft.item.ItemWritableBook
aam,net.minecraft.inventory.ContainerHorseInventory
aik,net.minecraft.world.biome.BiomeGenJungle
m,net.minecraft.crash.CrashReportCategory$2
buk,net.minecraft.client.stream.IngestServerTester$IngestTestListener
bql,net.minecraft.client.renderer.texture.TextureClock
ats,net.minecraft.world.gen.structure.StructureNetherBridgePieces$Piece
axr,net.minecraft.world.gen.layer.GenLayerHills
bap,net.minecraft.client.Minecraft$1
beo,net.minecraft.client.gui.achievement.GuiStats$StatsItem$1
bin,net.minecraft.client.model.ModelWither
bmm,net.minecraft.client.renderer.tileentity.TileEntityChestRenderer
jh,net.minecraft.network.play.client.C13PacketPlayerAbilities
fi,net.minecraft.event.ClickEvent$Action
bj,net.minecraft.command.server.CommandSaveOn
yo,net.minecraft.entity.monster.EntitySpider$GroupData
up,net.minecraft.entity.ai.EntityAIVillagerMate
aqh,net.minecraft.world.chunk.storage.RegionFile
ami,net.minecraft.block.BlockNewLog
aij,net.minecraft.world.biome.BiomeGenSnow
aug,net.minecraft.world.gen.structure.MapGenStronghold
ayf,net.minecraft.pathfinding.PathEntity
bbd,net.minecraft.client.Minecraft$7
bfc,net.minecraft.client.gui.inventory.GuiBeacon$PowerButton
bjb,net.minecraft.client.network.NetHandlerPlayClient
buj,net.minecraft.client.stream.IngestServerTester$SwitchStatType
zc,net.minecraft.entity.projectile.EntityArrow
vd,net.minecraft.entity.ai.EntityAIArrowAttack
re,net.minecraft.client.renderer.IconFlipped
nf,net.minecraft.network.NetworkSystem$3
jg,net.minecraft.network.play.client.C03PacketPlayer$C05PacketPlayerLook
auz,net.minecraft.world.gen.structure.StructureStrongholdPieces$Stairs2
ayy,net.minecraft.world.storage.WorldInfo$6
bja,net.minecraft.client.network.NetHandlerLoginClient$1
net.minecraft.realms.RealmsSharedConstants,net.minecraft.realms.RealmsSharedConstants
zv,net.minecraft.inventory.ContainerRepair$1
vw,net.minecraft.entity.ai.EntitySenses
rx,net.minecraft.entity.EntityAgeable
ny,net.minecraft.server.management.IPBanEntry
jz,net.minecraft.network.status.server.S01PacketPong
aro,net.minecraft.world.gen.feature.WorldGenFlowers
anp,net.minecraft.block.BlockSponge
abs,net.minecraft.item.ItemMapBase
afr,net.minecraft.enchantment.EnchantmentDurability
ajq,net.minecraft.block.BlockBrewingStand
avn,net.minecraft.world.gen.structure.MapGenVillage
brr,net.minecraft.client.resources.LanguageManager
bbv,net.minecraft.client.gui.GuiIngame
bfu,net.minecraft.client.gui.inventory.GuiInventory
bjt,net.minecraft.client.network.OldServerPinger$2$1
bns,net.minecraft.client.renderer.entity.RenderFish
sl,net.minecraft.command.IEntitySelector$2
om,net.minecraft.server.management.UserList
kn,net.minecraft.init.Bootstrap$10
go,net.minecraft.network.play.server.S30PacketWindowItems
cp,net.minecraft.dispenser.IBehaviorDispenseItem
ake,net.minecraft.block.BlockWorkbench
acg,net.minecraft.item.ItemTool
agf,net.minecraft.enchantment.EnchantmentKnockback
bsf,net.minecraft.client.resources.data.LanguageMetadataSectionSerializer
avm,net.minecraft.world.gen.structure.StructureStart
bcj,net.minecraft.client.gui.GuiOptionButton
bgi,net.minecraft.client.resources.ResourcePackListEntryFound
bkh,net.minecraft.client.particle.EntityHeartFX
bog,net.minecraft.client.renderer.entity.RenderLightningBolt
lb,net.minecraft.client.util.JsonException
hc,net.minecraft.network.play.server.S29PacketSoundEffect
dd,net.minecraft.util.StatCollector
wj,net.minecraft.entity.passive.EntityHorse$1
asb,net.minecraft.world.gen.feature.WorldGenHugeTrees
aoc,net.minecraft.block.BlockTorch
awa,net.minecraft.world.gen.structure.StructureVillagePieces$Start
la,net.minecraft.init.Bootstrap$9
aov,net.minecraft.tileentity.TileEntityBrewingStand
akw,net.minecraft.block.ITileEntityProvider
acy,net.minecraft.item.ItemAppleGold
agx,net.minecraft.world.ColorizerFoliage
awt,net.minecraft.block.material.Material
bsx,net.minecraft.server.integrated.IntegratedServer
boy,net.minecraft.client.renderer.entity.RenderTNTPrimed
bkz,net.minecraft.client.particle.EntitySuspendFX
xq,net.minecraft.entity.item.EntityMinecartFurnace
tr,net.minecraft.entity.EntityBodyHelper
lt,net.minecraft.server.dedicated.DedicatedServer
hu,net.minecraft.network.play.server.S09PacketHeldItemChange
dv,net.minecraft.nbt.NBTUtil
ati,net.minecraft.world.gen.structure.StructureNetherBridgePieces$Straight
apj,net.minecraft.tileentity.TileEntityMobSpawner
alk,net.minecraft.block.BlockBreakable
adm,net.minecraft.item.ItemNameTag
ahl,net.minecraft.world.IBlockAccess
btl,net.minecraft.client.audio.SoundManager$2
bpm,net.minecraft.client.shader.ShaderLoader$ShaderType
bdp,net.minecraft.client.gui.GuiIngameMenu
bho,net.minecraft.client.model.ModelMagmaCube
bln,net.minecraft.entity.boss.BossStatus
uf,net.minecraft.entity.ai.EntityAISwimming
qg,net.minecraft.util.EnumTypeAdapterFactory$1
ii,net.minecraft.network.play.server.S33PacketUpdateSign
ej,net.minecraft.network.NetworkManager
ak,net.minecraft.command.CommandDebug
aea,net.minecraft.item.ItemSimpleFoiled
aab,net.minecraft.inventory.ContainerBrewingStand$Potion
b,net.minecraft.crash.CrashReport
bqa,net.minecraft.client.renderer.texture.TextureMap$1
ath,net.minecraft.world.gen.structure.StructureNetherBridgePieces$End
bae,net.minecraft.scoreboard.Team
bed,net.minecraft.client.gui.GuiScreenOptionsSounds$Button
bic,net.minecraft.client.model.ModelSkeleton
bmb,net.minecraft.client.renderer.RenderGlobal$1
yd,net.minecraft.entity.monster.EntityGhast
ue,net.minecraft.entity.ai.EntityAIFleeSun
aau,net.minecraft.inventory.SlotMerchantResult
u,net.minecraft.util.Util
bax,net.minecraft.client.Minecraft$SwitchMovingObjectType
bew,net.minecraft.client.gui.GuiControls
yw,net.minecraft.entity.player.PlayerCapabilities
ux,net.minecraft.entity.ai.EntityAILookAtVillager
mz,net.minecraft.network.PingResponseHandler
aqp,net.minecraft.world.WorldProviderHell
amq,net.minecraft.block.BlockPortal$Size
aat,net.minecraft.inventory.ContainerMerchant
air,net.minecraft.world.biome.BiomeGenRiver
auo,net.minecraft.world.gen.structure.StructureStrongholdPieces$Crossing
ayn,net.minecraft.world.chunk.storage.AnvilSaveConverter
bbl,net.minecraft.client.settings.GameSettings$SwitchOptions
bur,net.minecraft.client.stream.NullStream
bqs,net.minecraft.client.resources.FolderResourcePack
bmt,net.minecraft.client.renderer.tileentity.RenderEndPortal
zk,net.minecraft.entity.projectile.EntityThrowable
vl,net.minecraft.entity.ai.EntityAITradePlayer
rm,net.minecraft.util.CombatEntry
nn,net.minecraft.server.network.NetHandlerLoginServer
jo,net.minecraft.network.play.client.C08PacketPlayerBlockPlacement
fp,net.minecraft.util.ChatStyle$Serializer
bq,net.minecraft.command.CommandShowSeed
ard,net.minecraft.world.gen.feature.WorldGenBigTree
ane,net.minecraft.block.BlockReed
abh,net.minecraft.item.ItemBlock
afg,net.minecraft.item.crafting.IRecipe
ajf,net.minecraft.block.BlockRailBase$Rail
avc,net.minecraft.world.gen.structure.StructureStrongholdPieces$Stronghold
brg,net.minecraft.client.resources.SimpleReloadableResourceManager
bbk,net.minecraft.client.settings.GameSettings$1
bfj,net.minecraft.client.gui.inventory.GuiCrafting
bji,net.minecraft.client.multiplayer.WorldClient$3
bnh,net.minecraft.client.renderer.entity.RenderCow
sa,net.minecraft.entity.Entity
ob,net.minecraft.server.management.PreYggdrasilConverter$2
kc,net.minecraft.network.ServerStatusResponse$PlayerCountData
gd,net.minecraft.network.play.server.S37PacketStatistics
ce,net.minecraft.command.NumberInvalidException
net.minecraft.realms.Realms,net.minecraft.realms.Realms
ajy,net.minecraft.block.BlockClay
afz,net.minecraft.enchantment.EnchantmentHelper$IModifier
brz,net.minecraft.client.resources.data.AnimationFrame
avb,net.minecraft.world.gen.structure.StructureStrongholdPieces$StairsStraight
aza,net.minecraft.world.storage.WorldInfo$8
kv,net.minecraft.init.Bootstrap$5
gw,net.minecraft.network.play.server.S00PacketKeepAlive
cx,net.minecraft.dispenser.IPosition
arv,net.minecraft.world.gen.feature.WorldGenIcePath
anw,net.minecraft.block.BlockStoneBrick
ajx,net.minecraft.block.BlockChest
avu,net.minecraft.world.gen.structure.StructureVillagePieces$PieceWeight
azt,net.minecraft.util.AxisAlignedBB
bcr,net.minecraft.client.gui.GuiSlotRealmsProxy
bgq,net.minecraft.client.gui.stream.GuiStreamUnavailable$SwitchReason
bkp,net.minecraft.client.particle.EffectRenderer$2
wr,net.minecraft.entity.monster.EntitySnowman
ss,net.minecraft.entity.EntityHanging
ot,net.minecraft.network.rcon.RConOutputStream
ku,net.minecraft.init.Bootstrap$4
asj,net.minecraft.world.gen.feature.WorldGenSand
aok,net.minecraft.block.BlockWeb
akl,net.minecraft.block.BlockDirt
acn,net.minecraft.item.ItemEnderEye
agm,net.minecraft.entity.IMerchant
bsm,net.minecraft.client.audio.MovingSoundMinecart
bon,net.minecraft.client.renderer.entity.RenderPainting
bko,net.minecraft.client.particle.EffectRenderer$1
xf,net.minecraft.util.WeightedRandomFishable
tg,net.minecraft.entity.passive.EntityTameable
ph,net.minecraft.stats.StatBase
li,net.minecraft.server.MinecraftServer$2
hj,net.minecraft.network.play.server.S36PacketSignEditorOpen
dk,net.minecraft.nbt.NBTTagDouble
adb,net.minecraft.item.Item
aha,net.minecraft.world.ColorizerGrass
bta,net.minecraft.client.network.LanServerDetector
bpb,net.minecraft.client.renderer.entity.RenderWitch
bde,net.minecraft.client.gui.GuiScreenServerList
bhd,net.minecraft.client.model.ModelBlaze
blc,net.minecraft.client.particle.EntityBlockDustFX
tz,net.minecraft.entity.ai.EntityAIBreakDoor
als,net.minecraft.block.BlockLadder
aht,net.minecraft.world.biome.BiomeGenBeach
btt,net.minecraft.client.audio.SoundRegistry
bpu,net.minecraft.client.renderer.texture.SimpleTexture
bdx,net.minecraft.client.gui.GuiSelectWorld
bhw,net.minecraft.client.model.ModelQuadruped
blv,net.minecraft.client.renderer.EntityRenderer$2
iq,net.minecraft.network.play.client.C14PacketTabComplete
er,net.minecraft.network.EnumConnectionState$3
as,net.minecraft.command.CommandGameRule
xx,net.minecraft.entity.monster.EntityBlaze
ty,net.minecraft.entity.ai.EntityAIBeg
aaj,net.minecraft.inventory.ContainerFurnace
j,net.minecraft.crash.CrashReport$8
atp,net.minecraft.world.gen.structure.StructureNetherBridgePieces$Corridor2
apq,net.minecraft.block.BlockPistonExtension
alr,net.minecraft.block.BlockJukebox$TileEntityJukebox
axo,net.minecraft.world.gen.layer.GenLayer$1
bam,net.minecraft.client.renderer.RenderHelper
bel,net.minecraft.client.gui.achievement.GuiStats$StatsBlock$1
bik,net.minecraft.client.model.ModelVillager
bmj,net.minecraft.client.renderer.tileentity.TileEntityBeaconRenderer
bg,net.minecraft.command.server.CommandPublishLocalServer
yl,net.minecraft.entity.monster.EntitySkeleton
um,net.minecraft.entity.ai.EntityAILeapAtTarget
qn,net.minecraft.util.StringUtils
mo,net.minecraft.entity.EntityTracker$1
amf,net.minecraft.block.BlockNetherWart
aeh,net.minecraft.item.ItemSword
aai,net.minecraft.inventory.ContainerEnchantment$2
aig,net.minecraft.world.biome.BiomeGenForest$1
aud,net.minecraft.world.gen.structure.ComponentScatteredFeaturePieces$JunglePyramid$Stones
ayc,net.minecraft.world.gen.layer.GenLayerZoom
bba,net.minecraft.client.Minecraft$4
bug,net.minecraft.client.stream.ChatController$ChatState
bqh,net.minecraft.client.renderer.texture.ITextureObject
bmi,net.minecraft.client.shader.TesselatorVertexState
va,net.minecraft.entity.ai.EntityAIPlay
rb,net.minecraft.inventory.IInventory
nc,net.minecraft.network.NetworkSystem
jd,net.minecraft.network.play.client.C03PacketPlayer
fe,net.minecraft.util.ChatComponentStyle
bf,net.minecraft.command.CommandPlaySound
aqx,net.minecraft.world.gen.MapGenBase
amy,net.minecraft.block.BlockRail
aiz,net.minecraft.world.gen.feature.WorldGenWaterlily
auw,net.minecraft.world.gen.structure.StructureStrongholdPieces$Stones
vt,net.minecraft.entity.ai.EntityAIOwnerHurtTarget
ru,net.minecraft.potion.PotionHealth
nv,net.minecraft.server.management.PlayerProfileCache$ProfileEntry
jw,net.minecraft.network.login.client.C00PacketLoginStart
fx,net.minecraft.network.play.server.S11PacketSpawnExperienceOrb
